"YEAR","MONTH_NUM","FLT_DATE","FLT_ERT_1"
"2018",2,2018-02-21,26347
"2018",2,2018-02-22,26763
"2018",2,2018-02-23,28094
"2018",2,2018-02-24,22380
"2018",2,2018-02-25,24867
"2018",2,2018-02-26,26584
"2018",2,2018-02-27,25527
"2018",2,2018-02-28,24835
"2018",3,2018-03-01,24323
"2018",3,2018-03-02,25156
"2018",3,2018-03-03,21559
"2018",3,2018-03-04,24989
"2018",3,2018-03-05,27340
"2018",3,2018-03-06,26230
"2018",3,2018-03-07,26984
"2018",3,2018-03-08,27369
"2018",3,2018-03-09,28587
"2018",3,2018-03-10,22430
"2018",3,2018-03-11,25107
"2018",3,2018-03-12,27727
"2018",3,2018-03-13,26767
"2018",3,2018-03-14,27466
"2018",3,2018-03-15,28322
"2018",3,2018-03-16,28869
"2018",3,2018-03-17,21859
"2018",3,2018-03-18,24490
"2018",3,2018-03-19,27790
"2018",3,2018-03-20,26881
"2018",3,2018-03-21,27432
"2018",3,2018-03-22,27022
"2018",3,2018-03-23,29449
"2018",3,2018-03-24,23494
"2018",3,2018-03-25,27291
"2018",3,2018-03-26,29645
"2018",3,2018-03-27,28879
"2018",3,2018-03-28,29836
"2018",3,2018-03-29,30299
"2018",3,2018-03-30,27979
"2018",3,2018-03-31,24879
"2018",4,2018-04-01,25940
"2018",4,2018-04-02,28191
"2018",4,2018-04-03,29351
"2018",4,2018-04-04,29769
"2018",4,2018-04-05,30696
"2018",4,2018-04-06,31147
"2018",4,2018-04-07,25713
"2018",4,2018-04-08,27977
"2018",4,2018-04-09,30804
"2018",4,2018-04-10,28914
"2018",4,2018-04-11,30088
"2018",4,2018-04-12,30999
"2018",4,2018-04-13,31490
"2018",4,2018-04-14,26084
"2018",4,2018-04-15,28413
"2018",4,2018-04-16,31051
"2018",4,2018-04-17,30070
"2018",4,2018-04-18,30632
"2018",4,2018-04-19,31466
"2018",4,2018-04-20,32054
"2018",4,2018-04-21,26138
"2018",4,2018-04-22,28591
"2018",4,2018-04-23,31013
"2018",4,2018-04-24,30374
"2018",4,2018-04-25,30888
"2018",4,2018-04-26,31958
"2018",4,2018-04-27,32813
"2018",4,2018-04-28,27176
"2018",4,2018-04-29,28151
"2018",4,2018-04-30,29266
"2018",5,2018-05-01,28948
"2018",5,2018-05-02,31563
"2018",5,2018-05-03,31929
"2018",5,2018-05-04,32844
"2018",5,2018-05-05,27739
"2018",5,2018-05-06,29641
"2018",5,2018-05-07,31435
"2018",5,2018-05-08,29845
"2018",5,2018-05-09,32046
"2018",5,2018-05-10,30403
"2018",5,2018-05-11,31139
"2018",5,2018-05-12,27640
"2018",5,2018-05-13,30611
"2018",5,2018-05-14,32657
"2018",5,2018-05-15,31531
"2018",5,2018-05-16,32032
"2018",5,2018-05-17,32307
"2018",5,2018-05-18,34028
"2018",5,2018-05-19,28365
"2018",5,2018-05-20,29256
"2018",5,2018-05-21,31567
"2018",5,2018-05-22,30391
"2018",5,2018-05-23,32490
"2018",5,2018-05-24,33050
"2018",5,2018-05-25,34655
"2018",5,2018-05-26,29198
"2018",5,2018-05-27,30639
"2018",5,2018-05-28,32989
"2018",5,2018-05-29,31681
"2018",5,2018-05-30,32793
"2018",5,2018-05-31,32456
"2018",6,2018-06-01,33732
"2018",6,2018-06-02,29639
"2018",6,2018-06-03,31853
"2018",6,2018-06-04,33680
"2018",6,2018-06-05,32789
"2018",6,2018-06-06,33084
"2018",6,2018-06-07,34134
"2018",6,2018-06-08,34377
"2018",6,2018-06-09,29899
"2018",6,2018-06-10,31686
"2018",6,2018-06-11,34232
"2018",6,2018-06-12,33862
"2018",6,2018-06-13,34833
"2018",6,2018-06-14,35855
"2018",6,2018-06-15,36333
"2018",6,2018-06-16,30877
"2018",6,2018-06-17,32947
"2018",6,2018-06-18,35599
"2018",6,2018-06-19,34789
"2018",6,2018-06-20,35445
"2018",6,2018-06-21,35762
"2018",6,2018-06-22,36087
"2018",6,2018-06-23,31127
"2018",6,2018-06-24,33115
"2018",6,2018-06-25,35648
"2018",6,2018-06-26,34808
"2018",6,2018-06-27,35465
"2018",6,2018-06-28,36234
"2018",6,2018-06-29,36503
"2018",6,2018-06-30,32042
"2018",7,2018-07-01,33553
"2018",7,2018-07-02,35522
"2018",7,2018-07-03,34826
"2018",7,2018-07-04,35407
"2018",7,2018-07-05,35805
"2018",7,2018-07-06,36269
"2018",7,2018-07-07,32044
"2018",7,2018-07-08,33619
"2018",7,2018-07-09,35593
"2018",7,2018-07-10,35019
"2018",7,2018-07-11,35278
"2018",7,2018-07-12,36019
"2018",7,2018-07-13,36218
"2018",7,2018-07-14,32339
"2018",7,2018-07-15,33492
"2018",7,2018-07-16,35437
"2018",7,2018-07-17,34883
"2018",7,2018-07-18,35172
"2018",7,2018-07-19,35637
"2018",7,2018-07-20,36092
"2018",7,2018-07-21,32134
"2018",7,2018-07-22,33405
"2018",7,2018-07-23,35149
"2018",7,2018-07-24,34507
"2018",7,2018-07-25,34645
"2018",7,2018-07-26,35247
"2018",7,2018-07-27,35688
"2018",7,2018-07-28,32024
"2018",7,2018-07-29,33635
"2018",7,2018-07-30,35013
"2018",7,2018-07-31,34283
"2018",8,2018-08-01,34643
"2018",8,2018-08-02,34826
"2018",8,2018-08-03,35511
"2018",8,2018-08-04,32205
"2018",8,2018-08-05,33150
"2018",8,2018-08-06,34470
"2018",8,2018-08-07,33598
"2018",8,2018-08-08,34318
"2018",8,2018-08-09,33995
"2018",8,2018-08-10,34803
"2018",8,2018-08-11,32262
"2018",8,2018-08-12,33416
"2018",8,2018-08-13,34490
"2018",8,2018-08-14,33926
"2018",8,2018-08-15,34125
"2018",8,2018-08-16,34995
"2018",8,2018-08-17,35589
"2018",8,2018-08-18,32180
"2018",8,2018-08-19,33431
"2018",8,2018-08-20,34893
"2018",8,2018-08-21,34386
"2018",8,2018-08-22,34787
"2018",8,2018-08-23,35407
"2018",8,2018-08-24,35879
"2018",8,2018-08-25,32156
"2018",8,2018-08-26,33899
"2018",8,2018-08-27,35457
"2018",8,2018-08-28,35326
"2018",8,2018-08-29,35575
"2018",8,2018-08-30,36326
"2018",8,2018-08-31,36653
"2018",9,2018-09-01,32121
"2018",9,2018-09-02,33877
"2018",9,2018-09-03,35582
"2018",9,2018-09-04,35016
"2018",9,2018-09-05,35705
"2018",9,2018-09-06,35993
"2018",9,2018-09-07,36761
"2018",9,2018-09-08,31468
"2018",9,2018-09-09,33268
"2018",9,2018-09-10,35083
"2018",9,2018-09-11,34722
"2018",9,2018-09-12,35123
"2018",9,2018-09-13,35673
"2018",9,2018-09-14,36075
"2018",9,2018-09-15,30717
"2018",9,2018-09-16,32779
"2018",9,2018-09-17,34686
"2018",9,2018-09-18,34076
"2018",9,2018-09-19,34138
"2018",9,2018-09-20,35350
"2018",9,2018-09-21,35388
"2018",9,2018-09-22,30486
"2018",9,2018-09-23,32290
"2018",9,2018-09-24,34316
"2018",9,2018-09-25,34043
"2018",9,2018-09-26,34415
"2018",9,2018-09-27,35213
"2018",9,2018-09-28,35269
"2018",9,2018-09-29,30314
"2018",9,2018-09-30,32565
"2018",10,2018-10-01,33788
"2018",10,2018-10-02,32821
"2018",10,2018-10-03,33076
"2018",10,2018-10-04,33874
"2018",10,2018-10-05,34341
"2018",10,2018-10-06,28908
"2018",10,2018-10-07,31384
"2018",10,2018-10-08,33226
"2018",10,2018-10-09,32127
"2018",10,2018-10-10,32568
"2018",10,2018-10-11,33445
"2018",10,2018-10-12,33513
"2018",10,2018-10-13,28237
"2018",10,2018-10-14,30684
"2018",10,2018-10-15,32656
"2018",10,2018-10-16,31797
"2018",10,2018-10-17,32271
"2018",10,2018-10-18,32891
"2018",10,2018-10-19,33710
"2018",10,2018-10-20,28158
"2018",10,2018-10-21,30193
"2018",10,2018-10-22,32355
"2018",10,2018-10-23,31433
"2018",10,2018-10-24,31872
"2018",10,2018-10-25,32668
"2018",10,2018-10-26,33096
"2018",10,2018-10-27,27578
"2018",10,2018-10-28,27651
"2018",10,2018-10-29,29190
"2018",10,2018-10-30,27938
"2018",10,2018-10-31,28670
"2018",11,2018-11-01,27536
"2018",11,2018-11-02,28698
"2018",11,2018-11-03,23563
"2018",11,2018-11-04,27373
"2018",11,2018-11-05,29153
"2018",11,2018-11-06,27233
"2018",11,2018-11-07,27753
"2018",11,2018-11-08,28700
"2018",11,2018-11-09,29240
"2018",11,2018-11-10,22318
"2018",11,2018-11-11,25804
"2018",11,2018-11-12,28479
"2018",11,2018-11-13,26997
"2018",11,2018-11-14,27696
"2018",11,2018-11-15,28549
"2018",11,2018-11-16,29203
"2018",11,2018-11-17,22306
"2018",11,2018-11-18,25714
"2018",11,2018-11-19,28146
"2018",11,2018-11-20,26313
"2018",11,2018-11-21,27218
"2018",11,2018-11-22,27955
"2018",11,2018-11-23,28411
"2018",11,2018-11-24,21578
"2018",11,2018-11-25,25189
"2018",11,2018-11-26,28148
"2018",11,2018-11-27,26366
"2018",11,2018-11-28,26957
"2018",11,2018-11-29,28290
"2018",11,2018-11-30,29271
"2018",12,2018-12-01,21793
"2018",12,2018-12-02,25255
"2018",12,2018-12-03,28053
"2018",12,2018-12-04,26659
"2018",12,2018-12-05,27380
"2018",12,2018-12-06,27949
"2018",12,2018-12-07,28918
"2018",12,2018-12-08,21390
"2018",12,2018-12-09,25229
"2018",12,2018-12-10,28107
"2018",12,2018-12-11,26710
"2018",12,2018-12-12,27525
"2018",12,2018-12-13,28171
"2018",12,2018-12-14,29252
"2018",12,2018-12-15,22428
"2018",12,2018-12-16,24665
"2018",12,2018-12-17,28069
"2018",12,2018-12-18,27099
"2018",12,2018-12-19,28055
"2018",12,2018-12-20,28806
"2018",12,2018-12-21,29627
"2018",12,2018-12-22,25247
"2018",12,2018-12-23,25442
"2018",12,2018-12-24,19802
"2018",12,2018-12-25,13428
"2018",12,2018-12-26,23160
"2018",12,2018-12-27,26496
"2018",12,2018-12-28,26952
"2018",12,2018-12-29,23763
"2018",12,2018-12-30,24306
"2018",12,2018-12-31,19544
"2019",1,2019-01-01,20268
"2019",1,2019-01-02,26259
"2019",1,2019-01-03,26649
"2019",1,2019-01-04,27162
"2019",1,2019-01-05,23270
"2019",1,2019-01-06,25876
"2019",1,2019-01-07,26771
"2019",1,2019-01-08,24643
"2019",1,2019-01-09,25607
"2019",1,2019-01-10,25881
"2019",1,2019-01-11,26726
"2019",1,2019-01-12,21546
"2019",1,2019-01-13,24247
"2019",1,2019-01-14,26331
"2019",1,2019-01-15,24143
"2019",1,2019-01-16,25540
"2019",1,2019-01-17,26277
"2019",1,2019-01-18,28037
"2019",1,2019-01-19,21468
"2019",1,2019-01-20,24590
"2019",1,2019-01-21,26847
"2019",1,2019-01-22,24683
"2019",1,2019-01-23,25195
"2019",1,2019-01-24,26318
"2019",1,2019-01-25,27564
"2019",1,2019-01-26,21253
"2019",1,2019-01-27,24364
"2019",1,2019-01-28,26335
"2019",1,2019-01-29,24776
"2019",1,2019-01-30,25307
"2019",1,2019-01-31,26447
"2019",2,2019-02-01,27382
"2019",2,2019-02-02,21697
"2019",2,2019-02-03,24055
"2019",2,2019-02-04,26518
"2019",2,2019-02-05,25080
"2019",2,2019-02-06,25995
"2019",2,2019-02-07,27034
"2019",2,2019-02-08,28196
"2019",2,2019-02-09,22119
"2019",2,2019-02-10,24678
"2019",2,2019-02-11,26921
"2019",2,2019-02-12,25586
"2019",2,2019-02-13,25682
"2019",2,2019-02-14,27575
"2019",2,2019-02-15,29198
"2019",2,2019-02-16,23459
"2019",2,2019-02-17,25742
"2019",2,2019-02-18,27233
"2019",2,2019-02-19,25886
"2019",2,2019-02-20,26312
"2019",2,2019-02-21,27733
"2019",2,2019-02-22,28732
"2019",2,2019-02-23,23538
"2019",2,2019-02-24,26259
"2019",2,2019-02-25,27791
"2019",2,2019-02-26,26329
"2019",2,2019-02-27,27028
"2019",2,2019-02-28,28075
"2019",3,2019-03-01,28886
"2019",3,2019-03-02,23449
"2019",3,2019-03-03,25714
"2019",3,2019-03-04,27380
"2019",3,2019-03-05,26509
"2019",3,2019-03-06,27319
"2019",3,2019-03-07,28081
"2019",3,2019-03-08,29181
"2019",3,2019-03-09,23149
"2019",3,2019-03-10,25696
"2019",3,2019-03-11,28193
"2019",3,2019-03-12,26772
"2019",3,2019-03-13,26907
"2019",3,2019-03-14,28131
"2019",3,2019-03-15,29504
"2019",3,2019-03-16,23303
"2019",3,2019-03-17,25948
"2019",3,2019-03-18,28415
"2019",3,2019-03-19,26761
"2019",3,2019-03-20,27855
"2019",3,2019-03-21,28685
"2019",3,2019-03-22,29918
"2019",3,2019-03-23,23296
"2019",3,2019-03-24,26268
"2019",3,2019-03-25,28061
"2019",3,2019-03-26,27177
"2019",3,2019-03-27,27845
"2019",3,2019-03-28,28733
"2019",3,2019-03-29,29845
"2019",3,2019-03-30,23527
"2019",3,2019-03-31,27470
"2019",4,2019-04-01,30609
"2019",4,2019-04-02,29811
"2019",4,2019-04-03,30444
"2019",4,2019-04-04,30924
"2019",4,2019-04-05,31668
"2019",4,2019-04-06,25790
"2019",4,2019-04-07,28082
"2019",4,2019-04-08,30357
"2019",4,2019-04-09,29891
"2019",4,2019-04-10,30889
"2019",4,2019-04-11,31608
"2019",4,2019-04-12,32654
"2019",4,2019-04-13,27264
"2019",4,2019-04-14,28818
"2019",4,2019-04-15,30540
"2019",4,2019-04-16,29946
"2019",4,2019-04-17,30941
"2019",4,2019-04-18,31693
"2019",4,2019-04-19,29546
"2019",4,2019-04-20,26612
"2019",4,2019-04-21,27663
"2019",4,2019-04-22,29486
"2019",4,2019-04-23,30769
"2019",4,2019-04-24,30968
"2019",4,2019-04-25,31741
"2019",4,2019-04-26,31742
"2019",4,2019-04-27,27545
"2019",4,2019-04-28,29350
"2019",4,2019-04-29,30990
"2019",4,2019-04-30,30564
"2019",5,2019-05-01,29187
"2019",5,2019-05-02,31555
"2019",5,2019-05-03,32711
"2019",5,2019-05-04,28102
"2019",5,2019-05-05,30324
"2019",5,2019-05-06,31895
"2019",5,2019-05-07,31848
"2019",5,2019-05-08,31396
"2019",5,2019-05-09,30832
"2019",5,2019-05-10,33617
"2019",5,2019-05-11,28248
"2019",5,2019-05-12,30477
"2019",5,2019-05-13,32411
"2019",5,2019-05-14,31355
"2019",5,2019-05-15,31884
"2019",5,2019-05-16,32573
"2019",5,2019-05-17,32669
"2019",5,2019-05-18,28298
"2019",5,2019-05-19,30266
"2019",5,2019-05-20,32453
"2019",5,2019-05-21,31008
"2019",5,2019-05-22,32561
"2019",5,2019-05-23,33540
"2019",5,2019-05-24,34447
"2019",5,2019-05-25,29293
"2019",5,2019-05-26,31120
"2019",5,2019-05-27,33137
"2019",5,2019-05-28,32535
"2019",5,2019-05-29,33836
"2019",5,2019-05-30,31850
"2019",5,2019-05-31,32782
"2019",6,2019-06-01,30411
"2019",6,2019-06-02,33678
"2019",6,2019-06-03,34346
"2019",6,2019-06-04,33841
"2019",6,2019-06-05,34494
"2019",6,2019-06-06,34638
"2019",6,2019-06-07,35856
"2019",6,2019-06-08,31211
"2019",6,2019-06-09,32102
"2019",6,2019-06-10,33994
"2019",6,2019-06-11,34600
"2019",6,2019-06-12,34967
"2019",6,2019-06-13,36045
"2019",6,2019-06-14,36508
"2019",6,2019-06-15,31553
"2019",6,2019-06-16,33570
"2019",6,2019-06-17,35597
"2019",6,2019-06-18,34899
"2019",6,2019-06-19,35344
"2019",6,2019-06-20,35507
"2019",6,2019-06-21,35810
"2019",6,2019-06-22,31496
"2019",6,2019-06-23,33768
"2019",6,2019-06-24,35540
"2019",6,2019-06-25,34984
"2019",6,2019-06-26,35473
"2019",6,2019-06-27,36488
"2019",6,2019-06-28,36913
"2019",6,2019-06-29,32379
"2019",6,2019-06-30,34197
"2019",7,2019-07-01,35825
"2019",7,2019-07-02,35183
"2019",7,2019-07-03,35663
"2019",7,2019-07-04,36479
"2019",7,2019-07-05,36775
"2019",7,2019-07-06,32342
"2019",7,2019-07-07,33785
"2019",7,2019-07-08,35707
"2019",7,2019-07-09,35072
"2019",7,2019-07-10,35509
"2019",7,2019-07-11,36313
"2019",7,2019-07-12,36302
"2019",7,2019-07-13,32534
"2019",7,2019-07-14,33949
"2019",7,2019-07-15,35803
"2019",7,2019-07-16,35032
"2019",7,2019-07-17,35322
"2019",7,2019-07-18,36063
"2019",7,2019-07-19,36492
"2019",7,2019-07-20,32597
"2019",7,2019-07-21,33726
"2019",7,2019-07-22,35384
"2019",7,2019-07-23,34888
"2019",7,2019-07-24,34906
"2019",7,2019-07-25,35402
"2019",7,2019-07-26,35894
"2019",7,2019-07-27,32212
"2019",7,2019-07-28,33719
"2019",7,2019-07-29,35365
"2019",7,2019-07-30,34505
"2019",7,2019-07-31,35163
"2019",8,2019-08-01,35483
"2019",8,2019-08-02,35666
"2019",8,2019-08-03,32544
"2019",8,2019-08-04,33683
"2019",8,2019-08-05,34600
"2019",8,2019-08-06,33942
"2019",8,2019-08-07,33948
"2019",8,2019-08-08,34994
"2019",8,2019-08-09,35556
"2019",8,2019-08-10,32451
"2019",8,2019-08-11,33554
"2019",8,2019-08-12,34590
"2019",8,2019-08-13,34149
"2019",8,2019-08-14,34708
"2019",8,2019-08-15,34530
"2019",8,2019-08-16,35429
"2019",8,2019-08-17,32403
"2019",8,2019-08-18,34038
"2019",8,2019-08-19,35192
"2019",8,2019-08-20,34642
"2019",8,2019-08-21,35162
"2019",8,2019-08-22,35997
"2019",8,2019-08-23,36291
"2019",8,2019-08-24,32370
"2019",8,2019-08-25,33961
"2019",8,2019-08-26,35534
"2019",8,2019-08-27,35093
"2019",8,2019-08-28,35593
"2019",8,2019-08-29,36423
"2019",8,2019-08-30,36705
"2019",8,2019-08-31,32534
"2019",9,2019-09-01,33778
"2019",9,2019-09-02,35321
"2019",9,2019-09-03,35075
"2019",9,2019-09-04,35497
"2019",9,2019-09-05,36110
"2019",9,2019-09-06,35842
"2019",9,2019-09-07,31429
"2019",9,2019-09-08,33696
"2019",9,2019-09-09,34606
"2019",9,2019-09-10,33903
"2019",9,2019-09-11,35029
"2019",9,2019-09-12,36076
"2019",9,2019-09-13,36331
"2019",9,2019-09-14,31255
"2019",9,2019-09-15,33368
"2019",9,2019-09-16,34989
"2019",9,2019-09-17,34385
"2019",9,2019-09-18,34768
"2019",9,2019-09-19,35640
"2019",9,2019-09-20,36056
"2019",9,2019-09-21,30728
"2019",9,2019-09-22,32771
"2019",9,2019-09-23,34635
"2019",9,2019-09-24,33798
"2019",9,2019-09-25,34764
"2019",9,2019-09-26,35254
"2019",9,2019-09-27,35269
"2019",9,2019-09-28,30503
"2019",9,2019-09-29,32428
"2019",9,2019-09-30,33972
"2019",10,2019-10-01,32684
"2019",10,2019-10-02,33474
"2019",10,2019-10-03,33674
"2019",10,2019-10-04,34097
"2019",10,2019-10-05,29083
"2019",10,2019-10-06,31464
"2019",10,2019-10-07,32982
"2019",10,2019-10-08,31604
"2019",10,2019-10-09,31808
"2019",10,2019-10-10,33326
"2019",10,2019-10-11,33974
"2019",10,2019-10-12,28580
"2019",10,2019-10-13,30765
"2019",10,2019-10-14,32473
"2019",10,2019-10-15,31471
"2019",10,2019-10-16,32047
"2019",10,2019-10-17,33154
"2019",10,2019-10-18,33545
"2019",10,2019-10-19,28371
"2019",10,2019-10-20,30176
"2019",10,2019-10-21,32429
"2019",10,2019-10-22,31189
"2019",10,2019-10-23,32012
"2019",10,2019-10-24,32921
"2019",10,2019-10-25,32776
"2019",10,2019-10-26,28149
"2019",10,2019-10-27,28146
"2019",10,2019-10-28,29743
"2019",10,2019-10-29,28371
"2019",10,2019-10-30,28954
"2019",10,2019-10-31,29603
"2019",11,2019-11-01,28515
"2019",11,2019-11-02,23803
"2019",11,2019-11-03,27379
"2019",11,2019-11-04,29129
"2019",11,2019-11-05,27359
"2019",11,2019-11-06,27378
"2019",11,2019-11-07,27730
"2019",11,2019-11-08,28931
"2019",11,2019-11-09,22178
"2019",11,2019-11-10,25791
"2019",11,2019-11-11,27815
"2019",11,2019-11-12,26119
"2019",11,2019-11-13,26433
"2019",11,2019-11-14,28019
"2019",11,2019-11-15,29268
"2019",11,2019-11-16,22053
"2019",11,2019-11-17,25531
"2019",11,2019-11-18,27947
"2019",11,2019-11-19,25982
"2019",11,2019-11-20,26517
"2019",11,2019-11-21,27527
"2019",11,2019-11-22,29228
"2019",11,2019-11-23,21783
"2019",11,2019-11-24,25462
"2019",11,2019-11-25,27027
"2019",11,2019-11-26,25707
"2019",11,2019-11-27,26232
"2019",11,2019-11-28,27345
"2019",11,2019-11-29,28679
"2019",11,2019-11-30,21727
"2019",12,2019-12-01,25156
"2019",12,2019-12-02,27779
"2019",12,2019-12-03,25951
"2019",12,2019-12-04,26799
"2019",12,2019-12-05,26475
"2019",12,2019-12-06,28076
"2019",12,2019-12-07,21591
"2019",12,2019-12-08,25303
"2019",12,2019-12-09,27826
"2019",12,2019-12-10,25326
"2019",12,2019-12-11,26866
"2019",12,2019-12-12,27484
"2019",12,2019-12-13,28387
"2019",12,2019-12-14,22306
"2019",12,2019-12-15,25536
"2019",12,2019-12-16,28000
"2019",12,2019-12-17,25992
"2019",12,2019-12-18,27501
"2019",12,2019-12-19,28907
"2019",12,2019-12-20,29940
"2019",12,2019-12-21,25081
"2019",12,2019-12-22,26105
"2019",12,2019-12-23,26575
"2019",12,2019-12-24,19231
"2019",12,2019-12-25,14235
"2019",12,2019-12-26,23700
"2019",12,2019-12-27,26854
"2019",12,2019-12-28,23775
"2019",12,2019-12-29,25213
"2019",12,2019-12-30,25468
"2019",12,2019-12-31,19548
"2020",1,2020-01-01,20166
"2020",1,2020-01-02,26396
"2020",1,2020-01-03,27033
"2020",1,2020-01-04,24015
"2020",1,2020-01-05,26253
"2020",1,2020-01-06,26652
"2020",1,2020-01-07,24719
"2020",1,2020-01-08,24949
"2020",1,2020-01-09,25696
"2020",1,2020-01-10,27581
"2020",1,2020-01-11,21811
"2020",1,2020-01-12,24816
"2020",1,2020-01-13,26185
"2020",1,2020-01-14,23300
"2020",1,2020-01-15,24556
"2020",1,2020-01-16,25944
"2020",1,2020-01-17,27457
"2020",1,2020-01-18,21142
"2020",1,2020-01-19,24605
"2020",1,2020-01-20,26358
"2020",1,2020-01-21,24285
"2020",1,2020-01-22,24583
"2020",1,2020-01-23,26266
"2020",1,2020-01-24,27687
"2020",1,2020-01-25,21039
"2020",1,2020-01-26,24575
"2020",1,2020-01-27,26408
"2020",1,2020-01-28,23879
"2020",1,2020-01-29,24537
"2020",1,2020-01-30,26153
"2020",1,2020-01-31,27821
"2020",2,2020-02-01,21548
"2020",2,2020-02-02,24659
"2020",2,2020-02-03,26527
"2020",2,2020-02-04,24105
"2020",2,2020-02-05,24974
"2020",2,2020-02-06,26541
"2020",2,2020-02-07,27650
"2020",2,2020-02-08,22070
"2020",2,2020-02-09,21776
"2020",2,2020-02-10,24041
"2020",2,2020-02-11,24120
"2020",2,2020-02-12,25513
"2020",2,2020-02-13,26911
"2020",2,2020-02-14,28748
"2020",2,2020-02-15,23024
"2020",2,2020-02-16,24859
"2020",2,2020-02-17,26966
"2020",2,2020-02-18,25546
"2020",2,2020-02-19,26158
"2020",2,2020-02-20,27125
"2020",2,2020-02-21,28861
"2020",2,2020-02-22,23504
"2020",2,2020-02-23,25549
"2020",2,2020-02-24,27612
"2020",2,2020-02-25,25654
"2020",2,2020-02-26,25927
"2020",2,2020-02-27,26761
"2020",2,2020-02-28,28645
"2020",2,2020-02-29,22740
"2020",3,2020-03-01,25550
"2020",3,2020-03-02,27056
"2020",3,2020-03-03,25397
"2020",3,2020-03-04,25898
"2020",3,2020-03-05,26379
"2020",3,2020-03-06,27324
"2020",3,2020-03-07,21737
"2020",3,2020-03-08,24355
"2020",3,2020-03-09,25426
"2020",3,2020-03-10,23115
"2020",3,2020-03-11,23103
"2020",3,2020-03-12,23619
"2020",3,2020-03-13,24423
"2020",3,2020-03-14,18672
"2020",3,2020-03-15,19775
"2020",3,2020-03-16,18892
"2020",3,2020-03-17,15056
"2020",3,2020-03-18,13642
"2020",3,2020-03-19,12540
"2020",3,2020-03-20,12064
"2020",3,2020-03-21,7867
"2020",3,2020-03-22,7437
"2020",3,2020-03-23,6762
"2020",3,2020-03-24,6191
"2020",3,2020-03-25,5759
"2020",3,2020-03-26,5836
"2020",3,2020-03-27,5588
"2020",3,2020-03-28,3528
"2020",3,2020-03-29,3306
"2020",3,2020-03-30,4012
"2020",3,2020-03-31,4177
"2020",4,2020-04-01,4372
"2020",4,2020-04-02,4050
"2020",4,2020-04-03,4058
"2020",4,2020-04-04,2524
"2020",4,2020-04-05,2643
"2020",4,2020-04-06,3610
"2020",4,2020-04-07,3829
"2020",4,2020-04-08,4036
"2020",4,2020-04-09,3844
"2020",4,2020-04-10,2994
"2020",4,2020-04-11,2191
"2020",4,2020-04-12,2060
"2020",4,2020-04-13,2588
"2020",4,2020-04-14,3681
"2020",4,2020-04-15,3997
"2020",4,2020-04-16,4117
"2020",4,2020-04-17,3894
"2020",4,2020-04-18,2264
"2020",4,2020-04-19,2423
"2020",4,2020-04-20,3762
"2020",4,2020-04-21,3994
"2020",4,2020-04-22,4339
"2020",4,2020-04-23,4465
"2020",4,2020-04-24,4226
"2020",4,2020-04-25,2444
"2020",4,2020-04-26,2663
"2020",4,2020-04-27,4073
"2020",4,2020-04-28,4253
"2020",4,2020-04-29,4538
"2020",4,2020-04-30,4464
"2020",5,2020-05-01,3355
"2020",5,2020-05-02,2419
"2020",5,2020-05-03,2852
"2020",5,2020-05-04,4298
"2020",5,2020-05-05,4464
"2020",5,2020-05-06,4765
"2020",5,2020-05-07,4972
"2020",5,2020-05-08,4482
"2020",5,2020-05-09,2852
"2020",5,2020-05-10,2988
"2020",5,2020-05-11,4471
"2020",5,2020-05-12,4962
"2020",5,2020-05-13,5155
"2020",5,2020-05-14,5336
"2020",5,2020-05-15,5326
"2020",5,2020-05-16,3212
"2020",5,2020-05-17,3259
"2020",5,2020-05-18,5033
"2020",5,2020-05-19,5282
"2020",5,2020-05-20,5858
"2020",5,2020-05-21,4814
"2020",5,2020-05-22,4982
"2020",5,2020-05-23,3342
"2020",5,2020-05-24,3659
"2020",5,2020-05-25,5042
"2020",5,2020-05-26,5544
"2020",5,2020-05-27,5995
"2020",5,2020-05-28,5900
"2020",5,2020-05-29,5889
"2020",5,2020-05-30,3568
"2020",5,2020-05-31,3554
"2020",6,2020-06-01,5036
"2020",6,2020-06-02,5978
"2020",6,2020-06-03,6561
"2020",6,2020-06-04,6758
"2020",6,2020-06-05,6699
"2020",6,2020-06-06,4398
"2020",6,2020-06-07,4771
"2020",6,2020-06-08,6518
"2020",6,2020-06-09,6656
"2020",6,2020-06-10,7170
"2020",6,2020-06-11,6879
"2020",6,2020-06-12,7247
"2020",6,2020-06-13,4629
"2020",6,2020-06-14,5181
"2020",6,2020-06-15,7873
"2020",6,2020-06-16,7753
"2020",6,2020-06-17,8168
"2020",6,2020-06-18,8360
"2020",6,2020-06-19,8585
"2020",6,2020-06-20,5949
"2020",6,2020-06-21,6908
"2020",6,2020-06-22,8836
"2020",6,2020-06-23,8717
"2020",6,2020-06-24,9158
"2020",6,2020-06-25,9517
"2020",6,2020-06-26,9803
"2020",6,2020-06-27,6682
"2020",6,2020-06-28,7508
"2020",6,2020-06-29,9144
"2020",6,2020-06-30,9233
"2020",7,2020-07-01,12688
"2020",7,2020-07-02,12651
"2020",7,2020-07-03,13909
"2020",7,2020-07-04,11030
"2020",7,2020-07-05,11811
"2020",7,2020-07-06,12924
"2020",7,2020-07-07,12287
"2020",7,2020-07-08,13085
"2020",7,2020-07-09,13122
"2020",7,2020-07-10,14538
"2020",7,2020-07-11,11858
